Transaction ID,Date,Transaction Time,Stock Symbol,Price,Quantity,Open,High,Low,Close,Volume,Daily Range,Price Change,Gain,Transaction Value,Anomaly
NVDA_2023-05-25_65,2023-05-25,04:01:58,NVDA,382.04,1112435,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,422502813.0,-1
NVDA_2023-05-25_66,2023-05-25,03:23:36,NVDA,378.15,903144,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,343014091.2,-1
NVDA_2023-05-25_67,2023-05-25,01:10:36,NVDA,381.14,910435,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,345783213.0,-1
NVDA_2023-05-25_68,2023-05-25,04:20:47,NVDA,367.68,1284189,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,487734982.2,-1
NVDA_2023-05-25_70,2023-05-25,04:57:32,NVDA,381.86,1273102,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,483524139.6,-1
NVDA_2023-05-25_71,2023-05-25,05:02:19,NVDA,373.65,1121086,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,425788462.8,-1
NVDA_2023-05-25_73,2023-05-25,03:52:04,NVDA,379.21,1524354,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,578949649.2,-1
NVDA_2023-05-25_77,2023-05-25,01:42:12,NVDA,383.86,1038788,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,394531682.4,-1
NVDA_2023-05-25_78,2023-05-25,03:18:04,NVDA,384.05,1022839,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,388474252.2,-1
NVDA_2023-05-25_81,2023-05-25,00:57:29,NVDA,385.04,883871,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,335694205.8,-1
NVDA_2023-05-25_83,2023-05-25,04:42:16,NVDA,370.9,997958,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,379024448.4,-1
NVDA_2023-05-25_85,2023-05-25,04:45:05,NVDA,368.99,1165464,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,442643227.2,-1
NVDA_2023-05-25_86,2023-05-25,03:35:41,NVDA,388.3,1165941,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,442824391.8,-1
NVDA_2023-05-25_93,2023-05-25,00:22:05,NVDA,378.33,1449509,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,550523518.2,-1
NVDA_2023-05-25_96,2023-05-25,01:09:23,NVDA,386.82,1319871,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,501287005.8,-1
NVDA_2023-05-25_98,2023-05-25,05:49:19,NVDA,369.07,1539960,385.23,394.8,366.35,379.8,154391067,28.44999999999999,-5.430000000000007,0,584876808.0,-1
NVDA_2023-07-21_9,2023-07-21,01:42:12,NVDA,457.27,945666,457.88,458.66,441.0,443.09,96376863,17.660000000000025,-14.79000000000002,0,419015147.94,-1
NVDA_2023-07-21_52,2023-07-21,06:27:08,NVDA,445.73,950439,457.88,458.66,441.0,443.09,96376863,17.660000000000025,-14.79000000000002,0,421130016.51,-1
NVDA_2023-07-21_79,2023-07-21,02:01:14,NVDA,444.74,948370,457.88,458.66,441.0,443.09,96376863,17.660000000000025,-14.79000000000002,0,420213263.3,-1
NVDA_2023-07-21_84,2023-07-21,04:43:53,NVDA,449.71,955347,457.88,458.66,441.0,443.09,96376863,17.660000000000025,-14.79000000000002,0,423304702.23,-1
NVDA_2023-07-21_86,2023-07-21,06:26:22,NVDA,447.04,958562,457.88,458.66,441.0,443.09,96376863,17.660000000000025,-14.79000000000002,0,424729236.58,-1
NVDA_2023-08-24_6,2023-08-24,01:14:06,NVDA,491.49,934963,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,440956599.69,-1
NVDA_2023-08-24_7,2023-08-24,03:24:12,NVDA,476.02,999767,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,471520110.21,-1
NVDA_2023-08-24_9,2023-08-24,01:14:14,NVDA,496.27,944831,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,445610644.53,-1
NVDA_2023-08-24_10,2023-08-24,04:22:05,NVDA,483.93,904033,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,426369083.79,-1
NVDA_2023-08-24_11,2023-08-24,03:51:08,NVDA,474.63,1093809,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,515873138.67,-1
NVDA_2023-08-24_23,2023-08-24,00:02:23,NVDA,485.7,904195,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,426445487.85,-1
NVDA_2023-08-24_25,2023-08-24,02:30:08,NVDA,490.62,849816,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,400798720.08,-1
NVDA_2023-08-24_26,2023-08-24,01:29:26,NVDA,480.65,942590,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,444553721.7,-1
NVDA_2023-08-24_27,2023-08-24,01:14:55,NVDA,483.75,838621,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,395518822.23,-1
NVDA_2023-08-24_34,2023-08-24,00:51:11,NVDA,475.35,879968,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,415019307.84,-1
NVDA_2023-08-24_38,2023-08-24,04:34:15,NVDA,476.01,931626,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,439382770.38,-1
NVDA_2023-08-24_40,2023-08-24,01:30:15,NVDA,472.55,918517,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,433200172.71,-1
NVDA_2023-08-24_41,2023-08-24,05:27:04,NVDA,486.42,947598,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,446915644.74,-1
NVDA_2023-08-24_45,2023-08-24,05:30:40,NVDA,495.41,913105,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,430647711.15,-1
NVDA_2023-08-24_46,2023-08-24,03:13:24,NVDA,473.97,1037970,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,489537791.1,-1
NVDA_2023-08-24_47,2023-08-24,02:52:09,NVDA,489.17,896929,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,423018624.27,-1
NVDA_2023-08-24_48,2023-08-24,01:23:47,NVDA,476.12,1057070,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,498545924.1,-1
NVDA_2023-08-24_51,2023-08-24,06:21:10,NVDA,490.88,1002995,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,473042531.85,-1
NVDA_2023-08-24_58,2023-08-24,03:20:43,NVDA,491.96,997523,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,470461772.49,-1
NVDA_2023-08-24_63,2023-08-24,03:47:01,NVDA,489.2,1005854,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,474390922.02,-1
NVDA_2023-08-24_64,2023-08-24,05:10:08,NVDA,483.36,1013289,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,477897491.07,-1
NVDA_2023-08-24_66,2023-08-24,02:16:37,NVDA,483.81,945123,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,445748360.49,-1
NVDA_2023-08-24_74,2023-08-24,05:18:29,NVDA,483.11,873976,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,412193300.88,-1
NVDA_2023-08-24_81,2023-08-24,03:43:15,NVDA,478.25,876116,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,413202589.08,-1
NVDA_2023-08-24_82,2023-08-24,05:37:16,NVDA,495.17,1015975,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,479164289.25,-1
NVDA_2023-08-24_85,2023-08-24,05:32:23,NVDA,498.28,999410,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,471351738.3,-1
NVDA_2023-08-24_89,2023-08-24,00:53:05,NVDA,479.74,935464,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,441192886.32,-1
NVDA_2023-08-24_91,2023-08-24,03:07:45,NVDA,487.38,1020497,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,481297000.11,-1
NVDA_2023-08-24_92,2023-08-24,00:54:14,NVDA,472.53,1033796,502.16,502.66,471.59,471.63,115604409,31.07000000000005,-30.53000000000003,0,487569207.48,-1
NVDA_2023-08-25_57,2023-08-25,02:44:22,NVDA,476.83,917752,470.12,478.05,450.24,460.18,92534052,27.81,-9.939999999999998,0,422331115.36,-1
NVDA_2023-08-25_73,2023-08-25,01:02:10,NVDA,453.32,921948,470.12,478.05,450.24,460.18,92534052,27.81,-9.939999999999998,0,424262030.64,-1
NVDA_2023-11-22_5,2023-11-22,06:27:24,NVDA,483.29,889456,498.52,503.3494,476.9,487.16,90064233,26.449400000000026,-11.359999999999957,0,433307384.96,-1
NVDA_2023-11-22_7,2023-11-22,02:47:49,NVDA,477.66,862137,498.52,503.3494,476.9,487.16,90064233,26.449400000000026,-11.359999999999957,0,419998660.92,-1
NVDA_2023-11-22_61,2023-11-22,02:06:28,NVDA,477.79,859476,498.52,503.3494,476.9,487.16,90064233,26.449400000000026,-11.359999999999957,0,418702328.16,-1
NVDA_2023-11-22_75,2023-11-22,05:38:18,NVDA,498.06,866138,498.52,503.3494,476.9,487.16,90064233,26.449400000000026,-11.359999999999957,0,421947788.08,-1
NVDA_2023-11-22_84,2023-11-22,00:16:26,NVDA,491.2,895514,498.52,503.3494,476.9,487.16,90064233,26.449400000000026,-11.359999999999957,0,436258600.24,-1
NVDA_2024-01-09_33,2024-01-09,02:28:47,NVDA,535.01,755400,524.01,543.25,516.9,531.4,77310006,26.350000000000023,7.389999999999986,1,401419560.0,-1
NVDA_2024-01-09_41,2024-01-09,05:21:52,NVDA,533.19,770956,524.01,543.25,516.9,531.4,77310006,26.350000000000023,7.389999999999986,1,409686018.4,-1
NVDA_2024-01-09_83,2024-01-09,05:28:07,NVDA,542.46,756064,524.01,543.25,516.9,531.4,77310006,26.350000000000023,7.389999999999986,1,401772409.6,-1
NVDA_2024-02-05_6,2024-02-05,00:36:19,NVDA,689.26,626001,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,434019013.32,-1
NVDA_2024-02-05_9,2024-02-05,03:14:01,NVDA,678.8,634339,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,439799915.48,-1
NVDA_2024-02-05_13,2024-02-05,00:48:51,NVDA,672.06,653894,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,453357788.08,-1
NVDA_2024-02-05_22,2024-02-05,01:57:20,NVDA,683.0,659999,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,457590506.68,-1
NVDA_2024-02-05_24,2024-02-05,03:20:11,NVDA,679.6,679732,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,471271790.24,-1
NVDA_2024-02-05_31,2024-02-05,02:51:34,NVDA,673.55,611394,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,423891688.08,-1
NVDA_2024-02-05_46,2024-02-05,04:20:21,NVDA,676.76,654900,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,454055268.0,-1
NVDA_2024-02-05_48,2024-02-05,04:01:47,NVDA,674.97,614917,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,426334254.44,-1
NVDA_2024-02-05_75,2024-02-05,00:01:55,NVDA,672.4,633966,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,439541307.12,-1
NVDA_2024-02-05_80,2024-02-05,03:05:18,NVDA,684.47,616208,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,427229330.56,-1
NVDA_2024-02-05_81,2024-02-05,03:58:36,NVDA,691.68,616116,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,427165545.12,-1
NVDA_2024-02-05_83,2024-02-05,03:14:19,NVDA,685.3,679158,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,470873824.56,-1
NVDA_2024-02-05_87,2024-02-05,00:11:07,NVDA,672.56,652639,682.25,694.97,672.05,693.32,68007801,22.920000000000076,11.07000000000005,1,452487671.48,-1
NVDA_2024-02-06_2,2024-02-06,05:42:39,NVDA,675.96,683066,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,466008117.18,-1
NVDA_2024-02-06_22,2024-02-06,01:46:44,NVDA,672.6,659750,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,450101242.5,-1
NVDA_2024-02-06_45,2024-02-06,04:55:31,NVDA,697.19,679600,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,463643508.0,-1
NVDA_2024-02-06_53,2024-02-06,03:44:32,NVDA,670.39,666596,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,454771789.08,-1
NVDA_2024-02-06_57,2024-02-06,04:15:24,NVDA,672.69,656154,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,447647943.42,-1
NVDA_2024-02-06_76,2024-02-06,04:27:42,NVDA,686.56,682170,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,465396839.1,-1
NVDA_2024-02-06_79,2024-02-06,03:47:51,NVDA,692.49,649650,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,443210719.5,-1
NVDA_2024-02-06_80,2024-02-06,03:31:23,NVDA,688.58,675272,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,460690816.56,-1
NVDA_2024-02-06_83,2024-02-06,00:13:00,NVDA,668.1,668015,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,455739873.45,-1
NVDA_2024-02-06_89,2024-02-06,03:15:28,NVDA,672.92,668295,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,455930897.85,-1
NVDA_2024-02-06_98,2024-02-06,05:20:49,NVDA,670.53,661640,696.3,697.5399,663.0,682.23,68311136,34.53989999999999,-14.069999999999936,0,451390657.2,-1
NVDA_2024-02-12_20,2024-02-12,00:20:16,NVDA,716.85,609496,726.0,746.11,712.5,722.48,61371018,33.610000000000014,-3.519999999999982,0,440348670.08,-1
NVDA_2024-02-20_0,2024-02-20,02:52:08,NVDA,686.22,666413,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,462837156.76,-1
NVDA_2024-02-20_1,2024-02-20,01:56:04,NVDA,682.46,664715,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,461657861.8,-1
NVDA_2024-02-20_2,2024-02-20,02:58:14,NVDA,682.2,601034,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,417430133.68,-1
NVDA_2024-02-20_9,2024-02-20,03:37:54,NVDA,694.74,639827,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,444372648.04,-1
NVDA_2024-02-20_21,2024-02-20,03:18:13,NVDA,682.46,682809,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,474224506.68,-1
NVDA_2024-02-20_30,2024-02-20,04:45:07,NVDA,715.59,650868,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,452040843.36,-1
NVDA_2024-02-20_36,2024-02-20,04:26:09,NVDA,693.02,596261,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,414115189.72,-1
NVDA_2024-02-20_41,2024-02-20,02:43:38,NVDA,715.8,676491,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,469836529.32,-1
NVDA_2024-02-20_45,2024-02-20,01:49:48,NVDA,688.58,641580,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,445590141.6,-1
NVDA_2024-02-20_52,2024-02-20,04:39:03,NVDA,682.77,674794,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,468657928.88,-1
NVDA_2024-02-20_57,2024-02-20,05:39:16,NVDA,683.83,644758,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,447797326.16,-1
NVDA_2024-02-20_67,2024-02-20,02:22:27,NVDA,687.88,626227,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,434927176.04,-1
NVDA_2024-02-20_68,2024-02-20,00:17:32,NVDA,700.91,602518,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,418460801.36,-1
NVDA_2024-02-20_69,2024-02-20,05:54:03,NVDA,711.94,615559,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,427518036.68,-1
NVDA_2024-02-20_77,2024-02-20,01:59:12,NVDA,717.29,682425,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,473957811.0,-1
NVDA_2024-02-20_78,2024-02-20,01:07:39,NVDA,717.69,680715,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,472770181.8,-1
NVDA_2024-02-20_79,2024-02-20,01:40:34,NVDA,701.71,631044,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,438272678.88,-1
NVDA_2024-02-20_84,2024-02-20,05:33:49,NVDA,685.74,603542,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,419171989.84,-1
NVDA_2024-02-20_87,2024-02-20,03:14:16,NVDA,694.52,582641,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,404655827.32,-1
NVDA_2024-02-20_92,2024-02-20,05:56:33,NVDA,717.51,621334,719.47,719.56,677.34,694.52,70483310,42.21999999999992,-24.950000000000045,0,431528889.68,-1
NVDA_2024-02-21_10,2024-02-21,02:12:22,NVDA,671.82,649320,680.06,688.88,662.48,674.72,69029813,26.399999999999977,-5.339999999999918,0,438109190.4,-1
NVDA_2024-02-21_13,2024-02-21,02:36:58,NVDA,669.81,636499,680.06,688.88,662.48,674.72,69029813,26.399999999999977,-5.339999999999918,0,429458605.28,-1
NVDA_2024-02-21_15,2024-02-21,05:55:34,NVDA,680.63,651922,680.06,688.88,662.48,674.72,69029813,26.399999999999977,-5.339999999999918,0,439864811.84,-1
NVDA_2024-02-21_25,2024-02-21,03:58:49,NVDA,677.49,673085,680.06,688.88,662.48,674.72,69029813,26.399999999999977,-5.339999999999918,0,454143911.2,-1
NVDA_2024-02-21_35,2024-02-21,05:36:13,NVDA,675.29,632857,680.06,688.88,662.48,674.72,69029813,26.399999999999977,-5.339999999999918,0,427001275.04,-1
NVDA_2024-02-21_65,2024-02-21,02:50:04,NVDA,662.66,651758,680.06,688.88,662.48,674.72,69029813,26.399999999999977,-5.339999999999918,0,439754157.76,-1
NVDA_2024-02-21_71,2024-02-21,00:45:33,NVDA,668.46,632131,680.06,688.88,662.48,674.72,69029813,26.399999999999977,-5.339999999999918,0,426511428.32,-1
NVDA_2024-02-21_81,2024-02-21,02:09:38,NVDA,681.83,670474,680.06,688.88,662.48,674.72,69029813,26.399999999999977,-5.339999999999918,0,452382217.28,-1
NVDA_2024-02-21_97,2024-02-21,06:03:49,NVDA,674.33,688153,680.06,688.88,662.48,674.72,69029813,26.399999999999977,-5.339999999999918,0,464310592.16,-1
NVDA_2024-02-22_0,2024-02-22,03:47:45,NVDA,779.63,480284,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,377205447.92,-1
NVDA_2024-02-22_2,2024-02-22,00:35:31,NVDA,774.03,627184,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,492577769.92,-1
NVDA_2024-02-22_3,2024-02-22,00:29:05,NVDA,775.96,821148,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,644913216.24,-1
NVDA_2024-02-22_5,2024-02-22,05:36:00,NVDA,775.61,709252,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,557032335.76,-1
NVDA_2024-02-22_7,2024-02-22,06:26:13,NVDA,757.7,604329,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,474627910.02,-1
NVDA_2024-02-22_16,2024-02-22,04:21:22,NVDA,758.28,847399,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,665530226.62,-1
NVDA_2024-02-22_17,2024-02-22,02:28:08,NVDA,766.14,824402,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,647468842.76,-1
NVDA_2024-02-22_19,2024-02-22,04:10:24,NVDA,764.23,750084,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,589100971.92,-1
NVDA_2024-02-22_20,2024-02-22,00:11:39,NVDA,785.52,761431,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,598012678.78,-1
NVDA_2024-02-22_21,2024-02-22,02:24:26,NVDA,770.55,727299,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,571206088.62,-1
NVDA_2024-02-22_22,2024-02-22,00:24:55,NVDA,756.4,819955,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,643976257.9,-1
NVDA_2024-02-22_23,2024-02-22,03:56:27,NVDA,776.38,825860,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,648613926.8,-1
NVDA_2024-02-22_24,2024-02-22,04:49:13,NVDA,776.39,494092,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,388049974.96,-1
NVDA_2024-02-22_25,2024-02-22,02:39:37,NVDA,785.48,559303,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,439265390.14,-1
NVDA_2024-02-22_26,2024-02-22,04:52:50,NVDA,755.28,846860,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,665106906.8,-1
NVDA_2024-02-22_29,2024-02-22,04:47:41,NVDA,770.09,797518,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,626354686.84,-1
NVDA_2024-02-22_31,2024-02-22,05:27:39,NVDA,764.83,467765,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,367373275.7,-1
NVDA_2024-02-22_34,2024-02-22,04:10:05,NVDA,747.49,835144,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,655905394.72,-1
NVDA_2024-02-22_36,2024-02-22,03:37:34,NVDA,762.05,657973,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,516758834.74,-1
NVDA_2024-02-22_38,2024-02-22,01:33:10,NVDA,743.99,843380,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,662373784.4,-1
NVDA_2024-02-22_39,2024-02-22,05:32:51,NVDA,758.22,622217,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,488676787.46,-1
NVDA_2024-02-22_40,2024-02-22,00:24:20,NVDA,750.83,507799,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,398815178.62,-1
NVDA_2024-02-22_41,2024-02-22,06:11:15,NVDA,763.02,513348,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,403173252.24,-1
NVDA_2024-02-22_42,2024-02-22,05:16:26,NVDA,755.99,831124,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,652748167.12,-1
NVDA_2024-02-22_43,2024-02-22,00:32:49,NVDA,758.14,518201,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,406984701.38,-1
NVDA_2024-02-22_45,2024-02-22,05:35:38,NVDA,783.37,793442,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,623153477.96,-1
NVDA_2024-02-22_47,2024-02-22,01:38:00,NVDA,752.02,536985,750.25,785.75,742.2,785.38,86509974,43.54999999999996,35.129999999999995,1,421737279.3,-1
